-10.444 , 7.828 , 2 
-14.319 , 9.349 , 2 
-9.761 , 9.163 , 2 
-9.624 , 9.764 , 2 
-10.834 , 8.400 , 2 
-11.242 , 7.766 , 2 
-11.683 , 8.758 , 2 
-9.239 , 7.816 , 2 
-12.585 , 9.911 , 2 
-11.280 , 9.713 , 2 
-12.265 , 7.305 , 2 
-9.434 , 8.539 , 2 
-11.979 , 9.498 , 2 
-11.395 , 8.453 , 2 
-11.429 , 9.451 , 2 
-12.484 , 8.424 , 2 
-12.075 , 9.334 , 2 
-8.263 , 9.098 , 2 
-10.077 , 9.679 , 2 
-11.030 , 8.451 , 2 
-11.305 , 6.650 , 2 
-9.095 , 6.789 , 2 
-12.000 , 9.933 , 2 
-9.308 , 8.904 , 2 
-9.305 , 10.757 , 2 
-10.851 , 8.615 , 2 
-9.405 , 9.913 , 2 
-10.969 , 9.581 , 2 
-10.486 , 7.447 , 2 
-9.296 , 5.551 , 2 
-9.149 , 7.682 , 2 
-11.328 , 9.204 , 2 
-11.370 , 7.713 , 2 
-12.034 , 7.294 , 2 
-10.219 , 5.612 , 2 
-10.491 , 6.941 , 2 
-9.160 , 8.644 , 2 
-11.779 , 8.630 , 2 
-11.160 , 8.998 , 2 
-10.816 , 7.024 , 2 
-11.679 , 9.387 , 2 
-9.701 , 7.923 , 2 
-9.873 , 7.050 , 2 
-9.966 , 7.592 , 2 
-9.567 , 9.475 , 2 
-12.900 , 8.249 , 2 
-10.469 , 10.028 , 2 
-9.918 , 10.761 , 2 
-9.886 , 9.432 , 2 
-11.732 , 7.774 , 2 
-10.766 , 6.992 , 2 
-11.354 , 8.236 , 2 
-12.597 , 9.367 , 2 
-9.798 , 8.325 , 2 
-9.393 , 6.550 , 2 
-10.962 , 8.011 , 2 
-10.889 , 8.264 , 2 
-9.827 , 9.890 , 2 
-10.693 , 10.359 , 2 
-9.464 , 7.761 , 2 
-10.644 , 7.943 , 2 
-10.528 , 9.049 , 2 
-11.712 , 6.801 , 2 
-10.542 , 9.268 , 2 
-10.733 , 5.364 , 2 
-9.617 , 7.227 , 2 
-10.808 , 7.971 , 2 
-9.771 , 9.830 , 2 
-12.357 , 8.471 , 2 
-11.567 , 6.962 , 2 
-10.714 , 9.084 , 2 
-11.309 , 9.237 , 2 
-10.801 , 6.909 , 2 
-11.433 , 9.083 , 2 
-10.958 , 6.786 , 2 
-11.220 , 8.048 , 2 
-11.609 , 8.899 , 2 
-11.079 , 8.291 , 2 
